x_coords,y_coords
3476.0,3092.0
3484.0,3093.0
3482.0,3098.0
3482.0,3098.0
3478.0,3101.0
3471.0,3087.0
3467.0,3086.0
3467.0,3086.0
3466.0,3085.0
3468.0,3084.0
3469.0,3084.0
3469.0,3084.0
3469.0,3082.0
3468.0,3080.0
3465.0,3078.0
3461.0,3077.0
3460.0,3076.0
3462.0,3074.0
3462.0,3074.0
3462.0,3071.0
3476.0,3072.0
3567.0,3111.0
3555.0,3106.0
3543.0,3100.0
3530.0,3096.0
3526.0,3096.0
3526.0,3096.0
3526.0,3096.0
3531.0,3097.0
3538.0,3100.0
3538.0,3100.0
3547.0,3104.0
3558.0,3109.0
3559.0,3110.0
3557.0,3109.0
3557.0,3109.0
3544.0,3104.0
3535.0,3101.0
3535.0,3101.0
3530.0,3097.0
3531.0,3095.0
3530.0,3097.0
3529.0,3097.0
3411.0,3098.0
3411.0,3098.0
3391.0,3080.0
3409.0,3093.0
3418.0,3086.0
3418.0,3086.0
3424.0,3088.0
3417.0,3096.0
3417.0,3099.0
3417.0,3099.0
3417.0,3099.0
3426.0,3096.0
2928.0,2934.0
2914.0,2931.0
2914.0,2931.0
2904.0,2924.0
2919.0,2926.0
2921.0,2931.0
2911.0,2924.0
2911.0,2924.0
2914.0,2923.0
2913.0,2925.0
2898.0,2925.0
2898.0,2925.0
2900.0,2928.0
2904.0,2933.0
2900.0,2929.0
2900.0,2929.0
2906.0,2933.0
2900.0,2928.0
2898.0,2928.0
2897.0,2927.0
2897.0,2925.0
2897.0,2925.0
2897.0,2927.0
2899.0,2928.0
2903.0,2928.0
2907.0,2927.0
2907.0,2927.0
2898.0,2930.0
2920.0,2934.0
4189.0,2415.0
4225.0,2401.0
4224.0,2415.0
4224.0,2415.0
4221.0,2414.0
4223.0,2404.0
4229.0,2402.0
4231.0,2409.0
4231.0,2409.0
4223.0,2406.0
4211.0,2410.0
4211.0,2411.0
4215.0,2412.0
4215.0,2412.0
4214.0,2415.0
4215.0,2414.0
4218.0,2408.0
4218.0,2408.0
4209.0,2415.0
4210.0,2417.0
4210.0,2417.0
4201.0,2413.0
4202.0,2406.0
4202.0,2406.0
4202.0,2407.0
4205.0,2403.0
4196.0,2404.0
4197.0,2404.0
4197.0,2404.0
4204.0,2401.0
4191.0,2404.0
4183.0,2404.0
4183.0,2404.0
4190.0,2423.0
4191.0,2414.0
4198.0,2416.0
4198.0,2416.0
4207.0,2410.0
4339.0,2379.0
4339.0,2379.0
4344.0,2404.0
4346.0,2392.0
4349.0,2393.0
4349.0,2393.0
4337.0,2388.0
4338.0,2386.0
4329.0,2390.0
4333.0,2392.0
4349.0,2385.0
4349.0,2385.0
4337.0,2381.0
4328.0,2351.0
4326.0,2339.0
4326.0,2339.0
4321.0,2352.0
4324.0,2347.0
4322.0,2345.0
4322.0,2345.0
4320.0,2350.0
4330.0,2324.0
4335.0,2317.0
4335.0,2317.0
4333.0,2321.0
4333.0,2323.0
4334.0,2323.0
4334.0,2323.0
4338.0,2324.0
4338.0,2325.0
4339.0,2326.0
4337.0,2331.0
4336.0,2334.0
4336.0,2334.0
4334.0,2336.0
4334.0,2338.0
4336.0,2340.0
4336.0,2340.0
4338.0,2339.0
4337.0,2330.0
4337.0,2327.0
4337.0,2327.0
4337.0,2326.0
4337.0,2326.0
4336.0,2326.0
4335.0,2326.0
4334.0,2325.0
4334.0,2325.0
4333.0,2326.0
4333.0,2327.0
4330.0,2329.0
4330.0,2332.0
4329.0,2337.0
4326.0,2339.0
4326.0,2339.0
4326.0,2339.0
4326.0,2337.0
4328.0,2333.0
4328.0,2332.0
4328.0,2332.0
4328.0,2330.0
4328.0,2324.0
4329.0,2323.0
4330.0,2322.0
4330.0,2321.0
4329.0,2323.0
4329.0,2323.0
4328.0,2327.0
4294.0,2317.0
4294.0,2317.0
4295.0,2312.0
4298.0,2311.0
4300.0,2311.0
4300.0,2313.0
4301.0,2330.0
4301.0,2330.0
4301.0,2332.0
4301.0,2332.0
4300.0,2333.0
4301.0,2332.0
4301.0,2332.0
4302.0,2332.0
4303.0,2332.0
4303.0,2330.0
4303.0,2330.0
4304.0,2330.0
4301.0,2330.0
4302.0,2330.0
4302.0,2330.0
4302.0,2330.0
4301.0,2327.0
4301.0,2329.0
4301.0,2333.0
4301.0,2333.0
4304.0,2343.0
5021.0,1977.0
5021.0,1977.0
5031.0,1968.0
5033.0,1958.0
5027.0,1969.0
5025.0,1963.0
5030.0,1961.0
5030.0,1961.0
5040.0,1962.0
5041.0,1956.0
5046.0,1957.0
5046.0,1957.0
5047.0,1958.0
5044.0,1960.0
5041.0,1961.0
5041.0,1961.0
5041.0,1963.0
5045.0,1965.0
4741.0,1807.0
4744.0,1815.0
4744.0,1815.0
4741.0,1814.0
4747.0,1817.0
4747.0,1817.0
4744.0,1821.0
4739.0,1819.0
4740.0,1825.0
4737.0,1824.0
4737.0,1824.0
4736.0,1823.0
4742.0,1827.0
4737.0,1827.0
4737.0,1827.0
4742.0,1835.0
4742.0,1827.0
4735.0,1829.0
4735.0,1829.0
4730.0,1836.0
4731.0,1834.0
4734.0,1832.0
4734.0,1832.0
4735.0,1827.0
4737.0,1839.0
4745.0,1840.0
4745.0,1840.0
4737.0,1835.0
4733.0,1837.0
4729.0,1826.0
4530.0,1839.0
4519.0,1856.0
4519.0,1856.0
4523.0,1848.0
4516.0,1848.0
4516.0,1848.0
4516.0,1851.0
4519.0,1853.0
4522.0,1850.0
4522.0,1850.0
4521.0,1850.0
4521.0,1852.0
4519.0,1851.0
4519.0,1851.0
4520.0,1850.0
4521.0,1851.0
4521.0,1850.0
4520.0,1849.0
4520.0,1849.0
4523.0,1853.0
4522.0,1853.0
4522.0,1853.0
4523.0,1852.0
4524.0,1852.0
4524.0,1851.0
4524.0,1851.0
4525.0,1849.0
4527.0,1848.0
4528.0,1846.0
4528.0,1846.0
4528.0,1843.0
4530.0,1845.0
4530.0,1843.0
4530.0,1843.0
4530.0,1843.0
4530.0,1841.0
4531.0,1846.0
4531.0,1846.0
4531.0,1846.0
4531.0,1846.0
4529.0,1846.0
4528.0,1847.0
4532.0,1859.0
4587.0,1775.0
4574.0,1762.0
4574.0,1762.0
4574.0,1764.0
4589.0,1767.0
4584.0,1758.0
4584.0,1758.0
4580.0,1748.0
4580.0,1749.0
4577.0,1754.0
4577.0,1754.0
4578.0,1757.0
4589.0,1770.0
4586.0,1767.0
4582.0,1769.0
4592.0,1785.0
4592.0,1785.0
4585.0,1782.0
4583.0,1773.0
4586.0,1780.0
4588.0,1775.0
4588.0,1775.0
4587.0,1770.0
4540.0,1651.0
4543.0,1607.0
4539.0,1622.0
4540.0,1619.0
4540.0,1619.0
4537.0,1610.0
4540.0,1608.0
4545.0,1613.0
4547.0,1607.0
4548.0,1610.0
4548.0,1610.0
4544.0,1607.0
4545.0,1611.0
4541.0,1612.0
4541.0,1612.0
4537.0,1614.0
4537.0,1619.0
4537.0,1616.0
4537.0,1616.0
4540.0,1615.0
4530.0,1612.0
4530.0,1612.0
4533.0,1611.0
4535.0,1618.0
4540.0,1617.0
4537.0,1617.0
4536.0,1622.0
4534.0,1623.0
4534.0,1623.0
4536.0,1623.0
4538.0,1622.0
4533.0,1623.0
4533.0,1623.0
4535.0,1626.0
4539.0,1627.0
4535.0,1619.0
4533.0,1617.0
4533.0,1617.0
4527.0,1623.0
4529.0,1620.0
4529.0,1620.0
4529.0,1622.0
4544.0,1629.0
4532.0,1647.0
4450.0,1842.0
4444.0,1871.0
4444.0,1871.0
4445.0,1873.0
4454.0,1861.0
4449.0,1871.0
4449.0,1871.0
4453.0,1868.0
4464.0,1875.0
4451.0,1862.0
4451.0,1862.0
4457.0,1864.0
4449.0,1859.0
4447.0,1862.0
4447.0,1862.0
4088.0,1863.0
4083.0,1862.0
4082.0,1866.0
4082.0,1866.0
4087.0,1868.0
4057.0,1867.0
4056.0,1868.0
4061.0,1868.0
4068.0,1869.0
4068.0,1869.0
4062.0,1871.0
4061.0,1862.0
4066.0,1863.0
4066.0,1873.0
4079.0,1877.0
4079.0,1877.0
4079.0,1878.0
4078.0,1881.0
4075.0,1880.0
4076.0,1879.0
4076.0,1879.0
4077.0,1881.0
4082.0,1880.0
4071.0,1876.0
4071.0,1876.0
4017.0,1864.0
4013.0,1866.0
4013.0,1866.0
4008.0,1865.0
4008.0,1867.0
4007.0,1867.0
4007.0,1867.0
4004.0,1867.0
4011.0,1867.0
4010.0,1867.0
4010.0,1867.0
4011.0,1867.0
4013.0,1867.0
4014.0,1867.0
4014.0,1867.0
4015.0,1867.0
4016.0,1867.0
4018.0,1868.0
4018.0,1868.0
4020.0,1868.0
4019.0,1868.0
4019.0,1868.0
4019.0,1868.0
4019.0,1868.0
4019.0,1868.0
4019.0,1869.0
4019.0,1869.0
4016.0,1870.0
4029.0,1888.0
4029.0,1888.0
4029.0,1892.0
4025.0,1889.0
4026.0,1890.0
4026.0,1890.0
4031.0,1890.0
4035.0,1889.0
4035.0,1889.0
4034.0,1889.0
4034.0,1889.0
4034.0,1889.0
4033.0,1890.0
4032.0,1891.0
4032.0,1893.0
4031.0,1896.0
4029.0,1894.0
4027.0,1887.0
4027.0,1887.0
4025.0,1883.0
4025.0,1885.0
4025.0,1887.0
4025.0,1884.0
4026.0,1885.0
4026.0,1879.0
4027.0,1881.0
4027.0,1885.0
4027.0,1886.0
4027.0,1886.0
4026.0,1886.0
4028.0,1889.0
4027.0,1888.0
4033.0,1887.0
4294.0,2395.0
4274.0,2401.0
4275.0,2396.0
4286.0,2391.0
4284.0,2394.0
4284.0,2394.0
4280.0,2393.0
4276.0,2395.0
4276.0,2395.0
4277.0,2396.0
4278.0,2397.0
4280.0,2394.0
4282.0,2387.0
4282.0,2387.0
4283.0,2380.0
4284.0,2395.0
4275.0,2396.0
4275.0,2396.0
4277.0,2400.0
4284.0,2400.0
4291.0,2401.0
4291.0,2401.0
4294.0,2397.0
4294.0,2400.0
4296.0,2400.0
4296.0,2400.0
4298.0,2394.0
4296.0,2401.0
4290.0,2395.0
4290.0,2395.0
4285.0,2396.0
4276.0,2400.0
4276.0,2396.0
4276.0,2393.0
4276.0,2393.0
4272.0,2392.0
4276.0,2393.0
4283.0,2399.0
4268.0,2400.0
4268.0,2391.0
4278.0,2402.0
4263.0,2400.0
4275.0,2398.0
4276.0,2396.0
4276.0,2396.0
4270.0,2394.0
4276.0,2400.0
4984.0,2633.0
4996.0,2641.0
4996.0,2641.0
4992.0,2643.0
4984.0,2623.0
4985.0,2631.0
4985.0,2631.0
4993.0,2636.0
4993.0,2642.0
4998.0,2641.0
4997.0,2642.0
4990.0,2639.0
4990.0,2639.0
4981.0,2634.0
4978.0,2630.0
4972.0,2639.0
4988.0,2631.0
4988.0,2631.0
4988.0,2636.0
4974.0,2641.0
4971.0,2639.0
4971.0,2639.0
4976.0,2640.0
4972.0,2647.0
4972.0,2647.0
4976.0,2633.0
4968.0,2639.0
4977.0,2635.0
4977.0,2635.0
4978.0,2636.0
4985.0,2632.0
4978.0,2633.0
4980.0,2636.0
4980.0,2636.0
4966.0,2634.0
4972.0,2642.0
4972.0,2642.0
4972.0,2639.0
4966.0,2639.0
4974.0,2633.0
4979.0,2641.0
4959.0,2556.0
4959.0,2556.0
4968.0,2568.0
4961.0,2564.0
4964.0,2568.0
4971.0,2572.0
4971.0,2572.0
4977.0,2575.0
4963.0,2578.0
4969.0,2578.0
4969.0,2578.0
4971.0,2579.0
4973.0,2582.0
4973.0,2582.0
4979.0,2585.0
4981.0,2587.0
4981.0,2586.0
4981.0,2586.0
4981.0,2585.0
4977.0,2582.0
4972.0,2577.0
4969.0,2578.0
4969.0,2578.0
